,order_date,sku,online_brand,online_name,online_category,online_subcategory,total_qty_ordered,total_qty_returned,total_qty_refunded,total_qty_canceled,unit_original_price,unit_sale_price_exc_vat,total_nmv_exc_vat,discount_amt_bfr_CR,total_discount_amount,total_discount_coupon,total_discount_on_top,total_amount_the1_reedeem,GP
9383,6/6/2022,70950496,THREE,Advanced Ethereal Smooth Operator Loose Powder 01 Smooth Matte 10 g,tion-campaign,flash-deal-3-jul-22,2,0,0,0,2100,1668.22,2934.39,402.05,402.05,NA,NA,73.2,732.75
9384,12/1/2022,70290769,GQ,GQ BLACK MASK BIG SIZE BK F,women,personal-accessories,1,0,0,0,190,177.57,177.57,0,0,NA,NA,0,32.21
9385,7/12/2021,1007813,AMADO,Set Colligi  buy 1 get 1 Free (160g x 2 Pas ),beauty,beauty-supplementary,7,0,0,1,7960,746.73,4480.38,0,0,NA,NA,0,1294.38
9386,18/5/2022,21482717,CENTRAL HOME,SPIN MOP,tion-campaign,flash-deal-7-jul-22,4,0,0,0,1290,372.9,1381.29,110.31,110.31,0,93.46,0,488.77
9387,17/5/2022,84028723,XIAOMI,MI SMART BAND 6,gadgets-tech,wearable-gadgets,1,0,0,0,3099,1112.15,1112.15,0,0,NA,NA,0,111.5
9388,30/3/2022,900649,ADIDAS,Black ADIDAS Five-Panel Athletics Unisex Cap,sports,accessories,1,0,0,0,900,420.56,420.56,0,0,NA,NA,0,54
9389,14/11/2021,42898559,CONVERSE,APP CONV EXPERTISE BB CAP,men,hats-caps,4,0,0,1,650,280.37,841.11,0,0,NA,NA,0,109.32
9390,26/3/2022,17062237,Lifree,Rehabili Pants White Size L ,home,eldery-care,16,0,0,0,1647,1400.93,18514.42,3900.46,3900.46,1681.11,1401.87,325,1257.3
9391,27/3/2022,70777901,LEGO,Classic Creative Transparent Bricks 11013 Multi-Color,tion-campaign,flash-deal-7-jul-22,1,0,0,0,1120,837.38,837.38,0,0,NA,NA,0,237.61
9392,7/12/2021,86041362,SKULLCANDY,DIME TRUE BLACK,gadgets-tech,audio-hifi,1,0,0,0,1490,1392.52,1392.52,0,0,NA,NA,0,502.53
9393,17/1/2022,701411,XIAOMI,Xiaomi Mi Watch - Black,gadgets-tech,wearable-gadgets,2,0,0,1,3990,3261.68,3098.6,326.16,163.08,NA,NA,0,244.3
9394,24/10/2021,82623289,INVISIBOBBLE,Original Hair Tie (Urban Safari Collection)  All Roads Lead To Rhino,women,hat-hair-accessories,1,0,0,0,235,219.63,219.63,0,0,NA,NA,0,83.46
9395,14/9/2021,MJT51335212,MUJI,Highlighter HILIGHTCAP ,jewelry-watches,pens,1,0,0,0,19,17.76,17.76,0,0,NA,NA,0,NA
9396,27/2/2022,17815437,MINI MONO,แว่นกันแดดGY PK REVO กรอบ DEMI,women,eyewear,2,0,0,1,100,27.1,27.1,0,0,NA,NA,0,-17.26
9397,4/5/2022,86474771,MARSHALL,MINOR III BLACK,gadgets-tech,audio-hifi,1,0,0,0,4790,4476.64,4476.64,0,0,NA,NA,0,1262.86
9398,10/9/2021,10357,MARCO POLO,Brown Marco Polo SMRS30086 C101,women,eyewear,1,0,0,0,7350,765.42,765.42,0,0,NA,NA,0,221.13
9399,11/2/2022,17062220,Lifree,Rehabili Pants White Size M ,home,eldery-care,6,0,0,0,1647,1400.93,7097.74,1307.84,1307.84,560.37,467.29,0,-299.18
9400,1/11/2021,84028723,XIAOMI,MI SMART BAND 6,gadgets-tech,wearable-gadgets,3,0,0,1,3099,1018.69,2037.38,0,0,NA,NA,0,203.74
9401,30/4/2022,84028723,XIAOMI,MI SMART BAND 6,gadgets-tech,wearable-gadgets,2,0,0,0,3099,1112.15,2224.3,0,0,NA,NA,0,223
9402,31/10/2021,70208764,PiPPER STANDARD,น้ำยาล้างห้องน้ำฆ่าเชื้อ400,tion-campaign,flash-deal-7-jul-22,7,0,0,0,189,144.86,863.42,150.6,150.6,86.91,63.68,0,302.07
9403,10/12/2021,46241733,marks___spencer_online,Redcurrant Puff,home,groceries-2,5,4,4,0,179,167.29,167.29,0,0,NA,NA,0,167.29
9404,6/1/2022,857347,MANDUKA,"PRO® Yoga Mat 6mm - Odyssey (71"")",sports,equipments,1,0,0,0,6480,5450.47,5450.47,0,0,NA,NA,0,554.04
9405,26/1/2022,17062244,Lifree,Rehabili Pants White Size XL ,home,eldery-care,3,0,0,0,1647,1400.93,3660.91,541.88,541.88,NA,NA,0,262.45
9406,26/4/2022,16814455,CERTAINTY,กางเกงอนามัย Day Pants ไซส์ M จำนวน 34 ชิ้น x 4 แพ็ค (ยกลัง),home,eldery-care,4,0,0,0,1799,1565.42,5000,1261.68,1261.68,794.39,467.29,0,-20.44
9407,20/11/2021,83822209,SANRIO,กิ๊บหนีบผม AURORALONG HAIR CLI,women,hat-hair-accessories,1,0,0,0,285,226.17,226.17,0,0,NA,NA,0,144.28
9408,9/2/2022,75036164,VANS,Spicoli 4 Sunglasses VN000LC0K Black Size OS,men,eyewear,2,0,0,0,590,551.4,1102.8,0,0,NA,NA,0,319.8
9409,8/5/2022,38905315,CUIZIMATE,Juice Extractor : RBSJUICER400WSI Silver Color Size 1 L,tion-campaign,flash-deal-3-jul-22,2,0,0,0,2990,1112.15,2224.3,0,0,NA,NA,0,872.82
9410,23/5/2022,17062244,Lifree,Rehabili Pants White Size XL ,home,eldery-care,3,0,0,2,2196,1438.32,1438.32,0,0,NA,NA,0,313.5
9411,3/1/2022,242640,JBL,"Bluetooth Speaker (3W,Black) Go 2",gadgets-tech,audio-hifi,1,0,0,0,1490,738.32,738.32,0,0,NA,NA,0,39.5
9412,4/9/2021,22873026,FITBIT,Versa 2 SPECIAL EDITION Smart Navy & Pink Woven/Copper Rose Aluminium,gadgets-tech,wearable-gadgets,4,0,0,1,8990,4196.26,12588.78,0,0,NA,NA,0,1874.58
9413,4/11/2021,20575,REEBOK,Reebok Step,sports,equipments,1,0,0,0,4990,3074.77,3074.77,0,0,NA,NA,0,312.55
9414,15/2/2022,33021232,la_roche_posay_online,EFFACLAR SERUM 30 ML,tion-campaign,flash-deal-2-jul-22,1,0,0,0,1300,1032.71,1019.78,12.93,12.93,NA,NA,13.1,266.81
9415,18/9/2021,70180701,TEFAL,High Speed Blender (2L) BL811 Perfect Mix+,tion-campaign,flash-deal-6-jul-22,2,0,0,0,5990,2794.39,5588.78,0,0,NA,NA,0,838.32
9416,21/4/2022,23162594,PHILIPS,เครื่องปั่นน้ำผลไม้,tion-campaign,flash-deal-8-jun-22-2,3,0,0,0,7190,4663.55,12917.75,1072.9,1072.9,NA,NA,150,2801.64
9417,9/12/2021,15677709,Lifree,Long Lasting Pants Total 14 pcs/pack Size L ,home,eldery-care,12,0,0,0,519,438.32,4266.57,993.27,993.27,525.98,467.29,0,93.69
9418,7/10/2021,86025959,PHILIPS LIGHTING,กล่องฆ่าเชื้อแสงUVC MINI PI,tion-campaign,flash-deal-2-jul-22,1,0,0,0,1990,1485.98,1485.98,0,0,NA,NA,0,371.49
9419,25/1/2022,14116568,PIGEON,BABY WIPES CHAMOMILE 82 PCS P9,tion-campaign,flash-deal-7-jul-22,9,0,0,0,555,518.69,3953.39,714.82,714.82,470.09,244.73,0,797.18
9420,24/9/2021,83189395,LocknLock,Wok Pan LDE1225IH Size 22 cm.  Yellow,tion-campaign,flash-deal-8-jun-22-2,2,0,0,0,999,653.27,1306.54,0,0,NA,NA,0,452.8
9421,28/3/2022,84121486,marks___spencer_online,Scottish All Butter Choc Chunk Shortbread Rounds,home,groceries-2,3,0,0,0,159,126.31,378.93,0,0,NA,NA,0,205.72
9422,13/1/2022,257247,XIAOMI,CCTV Camera (White) Mi Home Security Camera 360,gadgets-tech,home-gadgets,4,0,0,0,990,878.5,3448.58,65.42,65.42,NA,NA,70,188
9423,31/1/2022,84156143,marks___spencer_online,Toffee Assortment,home,groceries-2,1,0,0,0,119,111.21,105.65,5.56,5.56,NA,NA,0,NA
9424,16/2/2022,581371,BEWELL,Light Green Professional TPE Yoga Mat,sports,equipments,4,0,0,3,960,364.49,364.49,7.76,0,NA,NA,8.3,37.05
9425,22/12/2021,726320,E-GIFT CARDS,"Congrats 1,000Baht",gift-with-purchase,other,6,0,0,1,1000,934.58,4672.9,0,0,NA,NA,0,100
9426,27/2/2022,16994799,LAMY,Roller Pen-Refill M63 M Blue,jewelry-watches,pens,1,0,0,0,160,149.53,131.59,17.94,17.94,NA,NA,0,23.93
9427,27/10/2021,42898542,CONVERSE,APP CONV EXPERTISE BB CAP,men,hats-caps,1,0,0,0,650,280.37,280.37,0,0,NA,NA,0,36.44
9428,28/3/2022,1007714,XIAOMI,White -Mi 360°Home Security Camera 1080p Essential + SD Card 32GB Global Ver.,gadgets-tech,home-gadgets,2,0,0,0,1290,1101.87,2203.74,0,0,NA,NA,0,165.06
9429,30/3/2022,14979521,PIGEON,ยางกัด PEACH CLOVER 3 MONTHS,kids,baby-sets,2,0,0,0,320,299.07,538.33,59.81,59.81,NA,NA,0,122.61
9430,21/3/2022,78664562,CERTAINTY,Certainty Tape Super Save Box Size M 112 Pcs.,home,eldery-care,1,0,0,0,1599,1425.23,1425.23,0,0,NA,NA,0,229
9431,4/2/2022,12002689,AESOP,Moroccan Neroli Post-Shave Lotion 60 mL,beauty,mens-grooming,1,0,0,0,1800,1682.24,1514.02,168.22,168.22,0,168.22,0,426.45
9432,5/5/2022,85020382,VICHY,Mineral 89 Probiotic Fractions 30 mL,tion-campaign,flash-deal-3-jul-22,1,0,0,0,1500,1191.59,1072.43,119.16,119.16,NA,NA,0,304.88
9433,7/10/2021,17062244,Lifree,Rehabili Pants White Size XL ,home,eldery-care,3,0,0,0,2196,1400.93,4015.87,186.92,186.92,NA,NA,0,517.41
9434,24/3/2022,70756074,HAVEN BATHTOWEL,เครื่องชั่งDIGITAL BG260BK,gadgets-tech,wearable-gadgets,1,0,0,0,1250,344.86,344.86,0,0,NA,NA,0,99.86
9435,25/4/2022,768749,MLB,JACQUARD MONOGRAM UNISEX BUCKET BAG 3ABMS031N 50NYS NEW YORK YANKEES NAVY,sports,accessories,2,0,0,0,4590,3860.75,7721.5,0,0,NA,NA,0,1817.64
9436,31/10/2021,766861,ADIDAS,ADIDAS ORIGINALS Trefoil Baseball Cap Unisex,men,hats-caps,5,0,0,2,700,242.06,599.63,126.55,126.55,NA,NA,135.41,93.24
9437,30/11/2021,82596897,BOSE,Sleepbuds II  White,gadgets-tech,audio-hifi,1,0,0,0,9490,7000,6230,770,770,NA,NA,0,390.87
9438,15/1/2022,714175,XIAOMI,White Leravan Lega Foot Massage Machine,sports,equipments,2,0,0,0,6790,3259.81,6519.62,0,0,NA,NA,0,837.12
9439,20/10/2021,13129514,MARSHALL,หูฟังแบบสาย MODE EQ BK,gadgets-tech,audio-hifi,1,0,0,0,2490,2327.1,2327.1,0,0,NA,NA,0,444.79
9440,12/9/2021,32763164,GARMIN,Smartwatch VENU SQ LIGHT LIGHT SAND ROSE GOLD,gadgets-tech,wearable-gadgets,2,0,0,0,8990,7654.21,12823.37,2485.05,2485.05,NA,NA,2000,-246.01
9441,9/1/2022,86381581,GIORGIO_ARMANI,ADGH DEODORANT 75,beauty,mens-grooming,1,0,0,0,1300,1093.46,1093.46,0,0,NA,NA,0,249.13
9442,2/2/2022,86042062,SANRIO,หวีPI D CUT COMB MP,women,personal-accessories,1,0,0,0,195,154.21,136.73,17.48,17.48,NA,NA,18.71,71.34
9443,1/6/2022,86042024,SANRIO,หวีBL D CUT COMB CN,women,personal-accessories,1,0,0,0,195,182.24,182.24,0,0,NA,NA,0,116.85
9444,15/10/2021,25833096,MERRIES,PANT ULTRA JUMBO SIZEXXL 32 X2,tion-campaign,flash-deal-3-jul-22,1,0,0,0,1158,1000,1000,0,0,NA,NA,0,222.2
9445,28/10/2021,13722449,IFLIN BABY,ผ้าห่มใยไผ่ เด็กโต 2 4ปี STARS,kids,maternity,1,0,0,0,2490,2327.1,1945.46,381.64,381.64,279.25,102.39,0,432.84
9446,16/3/2022,16814462,CERTAINTY,กางเกงอนามัย Day Pants ไซส์ L จำนวน 34 ชิ้น x 4 แพ็ค (ยกลัง),home,eldery-care,4,0,0,0,1799,1565.42,5462.62,799.06,799.06,NA,NA,185,242.18
9447,2/3/2022,699281,LENOVO,XT91 TWS True Earphone Wireless Bluetooth 5.0 Stereo bass With Mic Noise Reduction White,gadgets-tech,audio-hifi,1,0,0,0,549,355.14,355.14,0,0,NA,NA,0,26.6
9448,17/12/2021,10587805,GOODY,XL Thin Black Elastics Black,women,hat-hair-accessories,1,0,0,0,95,74.77,72.11,2.66,2.66,NA,NA,0,21.9
9449,27/12/2021,726412,E-GIFT CARDS,"สุขสมหวัง 1,000Baht",gift-with-purchase,other,3,0,0,2,1000,934.58,934.58,1869.16,0,NA,NA,2000,1929.16
9450,31/5/2022,981850,BEVERLY HILLS POLO CLUB,Yellow BNSD124 T-Shirt,tion-campaign,flash-deal-6-jul-22,1,0,0,0,990,271.03,271.03,0,0,NA,NA,0,34.8
9451,10/2/2022,87767070,CLINIQUE,Smart Clinical Repair™ Wrinkle Correcting Eye Cream​ 15 ml.,beauty,mens-grooming,2,0,0,0,2500,2102.8,3895.11,310.49,310.49,116.43,194.06,0,2142.77
9452,5/10/2021,14116568,PIGEON,BABY WIPES CHAMOMILE 82 PCS P9,tion-campaign,flash-deal-7-jul-22,5,0,0,1,555,518.69,1698.79,477.14,375.97,NA,NA,284.18,251.63
9453,21/12/2021,362805,MARCO POLO,Black  SMR-K8001 C1,men,eyewear,1,0,0,0,6590,906.54,906.54,0,0,NA,NA,0,261.9
9454,7/11/2021,234620,JBL,In-Ear Bluetooth Headphone (Black) T110BT,gadgets-tech,audio-hifi,2,0,0,0,1990,700.93,1401.86,0,0,NA,NA,0,75
9455,17/12/2021,84010773,LAMOON,Nursing Cover - Dumbo Light Blue,kids,maternity,1,0,0,0,1950,1542.06,1542.06,0,0,NA,NA,0,643.98
9456,26/4/2022,638526,AIWA,Lunatic Bluetooth Speaker IPX6 (Black),gadgets-tech,audio-hifi,2,0,0,0,7500,2140.19,4280.38,0,0,NA,NA,0,320.6
9457,27/4/2022,23833,ADIDAS,Grey Adidas Training Mat,tion-campaign,flash-deal-6-jul-22,2,0,0,1,2590,1579.44,1468.88,110.56,110.56,NA,NA,0,160.55
9458,10/10/2021,84040022,SANRIO_LOCAL,สายคล้องหน้ากากTS MASKSTRAP 2,women,personal-accessories,9,0,0,2,179,83.18,446.1,157.35,136.16,NA,NA,0,292.1
9459,22/5/2022,32273724,SANRIO_LOCAL,ที่คาดผมKT,women,personal-accessories,1,0,0,0,458,92.52,92.52,0,0,NA,NA,0,32.52
9460,21/2/2022,947110,GUESS,"BAG VB838578 DOWNTOWN CHIC MINI XBODY FLAP, BLACK COLOR",sports,accessories,1,0,0,0,3490,1630.84,1565.42,65.42,65.42,NA,NA,70,349
9461,6/5/2022,716998,MARCO POLO,Black FL-6084 C2,women,eyewear,2,0,0,0,4990,859.81,1719.62,0,0,NA,NA,0,496.8
9462,9/6/2022,88012858,LEGO,My City Hospital 60330 Multi-Color,tion-campaign,flash-deal-8-jun-22-2,2,0,0,1,4020,3193.46,2874.11,638.7,319.35,NA,NA,0,NA
9463,10/4/2022,MJT50084487,MUJI,Cloth For Glasses 14 Sheet 5816446088 White,women,eyewear,5,0,0,0,35,32.71,163.55,0,0,NA,NA,0,NA
9464,31/1/2022,726412,E-GIFT CARDS,"สุขสมหวัง 1,000Baht",gift-with-purchase,other,1,0,0,0,1000,934.58,934.58,0,0,NA,NA,0,20
9465,3/3/2022,75741334,GARMIN,Smartwatch VENU SQ ORCHID METALLIC ORCHID,gadgets-tech,wearable-gadgets,2,0,0,0,6790,6345.79,12057,634.58,634.58,NA,NA,0,1608.64
9466,22/1/2022,70715231,NU COVER,TENCEL COTTON KING FITTED SHEET SET 2 PCS,tion-campaign,flash-deal-4-jul-22,1,0,0,0,5190,2420.56,2001.05,419.51,419.51,279.67,139.84,0,1324.93
9467,17/3/2022,21951886,THREE,BALANCING CLEANSING OIL R185ML,tion-campaign,flash-deal-7-jul-22,6,1,1,0,1900,1509.35,6591.73,1105.95,955.02,0,156.61,0,3715.55
9468,28/1/2022,22882905,ZEENZONE_BEAUTY,ผ้าปิดตาไดโนเสาร์,men,eyewear,2,0,0,1,95,17.76,17.76,0,0,NA,NA,0,-11.75
9469,3/10/2021,678807,ADIDAS,adidas TRAINING Prime Tee Women White FL8784,sports,apparels,2,0,0,0,800,276.64,549.42,3.86,3.86,NA,NA,4.13,71.04
9470,28/1/2022,32987485,GQ,GQ BLACK MASK BK F,women,personal-accessories,2,0,0,0,150,140.19,280.38,0,0,NA,NA,0,34.04
9471,12/12/2021,32844535,FITBIT,INSPIRE 2 LUNAR WHITE/BLACK,gadgets-tech,wearable-gadgets,1,0,0,0,3990,3355.14,3019.63,335.51,335.51,0,335.51,0,356.45
9472,31/5/2022,84028723,XIAOMI,MI SMART BAND 6,gadgets-tech,wearable-gadgets,2,0,0,0,3099,1112.15,2224.3,0,0,NA,NA,0,206.5
9473,4/9/2021,869530,ADIDAS,ADIDAS RUNNING How We Do 3/4 Tights Women Running Pants,sports,apparels,1,0,0,0,1900,532.71,532.71,0,0,NA,NA,0,68.4
9474,27/11/2021,914067,XIAOMI,Balck Showsee Mini Nose Hair Trimmer,beauty,mens-grooming,1,0,0,0,990,559.81,559.81,0,0,NA,NA,0,161.73
9475,20/5/2022,20431792,GARMIN,FORERUNNER 245 MUSIC BLACK,gadgets-tech,wearable-gadgets,2,0,0,0,11990,10084.11,20168.22,0,0,NA,NA,0,2799.68
9476,30/5/2022,716994,MARCO POLO,Black FL-A1213 C2,women,eyewear,1,0,0,0,5990,746.73,746.73,0,0,NA,NA,0,215.73
9477,26/1/2022,909470,SCE,Picnic gas stove PG1,tion-campaign,flash-deal-8-jun-22-2,9,0,0,0,1290,307.48,2767.32,0,0,NA,NA,0,207.27
9478,21/2/2022,1094575,xtivepro,Black NBR Training Mat 183x61x1cm,sports,equipments,1,0,0,0,1590,397.2,397.2,0,0,NA,NA,0,63.75
9479,23/11/2021,687282,XIAOMI,Black Xiaomi Mi True Wireless Earbuds 2,gadgets-tech,audio-hifi,4,0,0,0,1290,737.38,2949.52,0,0,NA,NA,0,220.92
9480,22/3/2022,12211548,GOODY,Frost Large Bowtie Claw Clip Black,women,hat-hair-accessories,1,0,0,0,145,114.95,88.2,26.75,26.75,NA,NA,28.62,11.12
9481,26/11/2021,12298600,BIOTHERM,Homme Force Supreme Life Essence 100 mL,beauty,mens-grooming,3,0,0,0,2550,2144.86,5183.95,1250.63,1250.63,368.53,73.71,0,215.38
9482,6/1/2022,84160348,marks___spencer_online,Macaroni,home,groceries-2,1,0,0,0,99,92.52,92.52,0,0,NA,NA,0,36.52
9483,27/10/2021,17062237,Lifree,Rehabili Pants White Size L ,home,eldery-care,1,0,0,0,2196,1400.93,1260.84,140.09,140.09,NA,NA,0,28.02
9484,2/10/2021,70630534,NIKE,U DF AROBILL FTHLT PERF BK,women,hat-hair-accessories,1,0,0,0,850,714.95,714.95,0,0,NA,NA,0,278.06
9485,25/12/2021,13722173,IFLIN BABY,BAMBOO WASHCLOTH NAPKIN,kids,maternity,5,0,0,0,490,457.94,1831.93,457.77,457.77,320.45,137.33,0,1012.44
9486,26/12/2021,83247521,INVISIBOBBLE,Power Hair Tie Magic Rainbow ,women,hat-hair-accessories,1,0,0,0,255,238.32,238.32,0,0,NA,NA,0,98.21
9487,7/10/2021,530693,MARCO POLO,Matt Blue SMRE 5808 C5,men,eyewear,10,0,0,0,5990,794.39,7943.9,0,0,NA,NA,0,2295
9488,6/11/2021,74314133,SANRIO,My Melody Mirror Set Pink,women,personal-accessories,2,0,0,0,395,92.52,164.68,20.36,20.36,NA,NA,0,-134.36
9489,27/5/2022,MJT51021009,MUJI,Gel Ink Pen Set 5148990009 Black Size 0.5,jewelry-watches,pens,1,0,0,0,150,118.69,115.14,3.55,3.55,NA,NA,0,NA
9490,18/9/2021,19576480,TANITA,เครื่องวัดความดัน,home,eldery-care,2,0,0,0,1960,1299.07,2598.14,0,0,NA,NA,0,603.66
9491,9/11/2021,42898542,CONVERSE,APP CONV EXPERTISE BB CAP,men,hats-caps,1,0,0,0,650,280.37,280.37,0,0,NA,NA,0,36.44
9492,23/4/2022,900637,ADIDAS,Black ADIDAS Lightweight Embroidered Baseball Unisex Cap,sports,accessories,2,0,0,0,700,327.1,654.2,0,0,NA,NA,0,84
9493,2/5/2022,88856902,APPLE,AirPods (3rd generation) White,gadgets-tech,audio-hifi,9,0,0,3,6790,5878.5,35271,0,0,NA,NA,0,891
9494,17/5/2022,84110060,marks___spencer_online,Ginger Snaps,home,groceries-2,1,0,0,0,99,78.64,78.64,0,0,NA,NA,0,47.24
9495,11/11/2021,614593,XIAOMI,Pink Xiaomi Aroma HL,sports,equipments,1,0,0,0,990,733.64,733.64,0,0,NA,NA,0,94.2
9496,5/2/2022,70653670,SANRIO,ผ้าพันคอ KT GEOMETRIC 95X95,women,scarves-gloves,1,0,0,0,995,743.93,557.27,186.66,186.66,NA,NA,40.53,357.33
9497,2/1/2022,15477460,INVISIBOBBLE,SLIM TRUE BLACK,women,hat-hair-accessories,1,0,0,0,235,219.63,219.63,0,0,NA,NA,0,90.51
9498,12/12/2021,803146,XIAOMI,White Mi Smart Home Hub,gadgets-tech,home-gadgets,1,0,0,0,999,738.32,738.32,0,0,NA,NA,0,55.3
9499,17/3/2022,2203881,TANITA,Digital Kitchen Scale KD-321 Sliver,tion-campaign,flash-deal-6-jul-22,2,0,0,0,2100,1579.44,2533.18,625.7,625.7,NA,NA,0,1705.35
9500,5/4/2022,7521324,LAMOON,Organic Breast Therapy Pack,kids,maternity,3,0,0,0,420,333.64,860.15,140.77,140.77,93.42,13.99,0,665.91
9501,14/11/2021,78502550,MI,สมาร์ทวอทช์ MI WATCH LITE BL,gadgets-tech,wearable-gadgets,1,0,0,0,1990,1392.52,1392.52,0,0,NA,NA,0,139.25
9502,17/12/2021,17062237,Lifree,Rehabili Pants White Size L ,home,eldery-care,7,0,0,1,1647,1400.93,7284.06,1308.44,1121.52,NA,NA,0,1087.14
9503,21/4/2022,88321868,GARMIN,Vivomove Sport Black,gadgets-tech,wearable-gadgets,1,0,0,0,6190,5785.05,5785.05,0,0,NA,NA,0,867.76
9504,5/4/2022,1141755,GUESS,"BAG LE847414 CYDNEY FLAP CROSSBODY, GREEN",sports,accessories,2,0,0,0,4790,1342.99,2468.83,217.15,217.15,NA,NA,0,1532.56
9505,11/11/2021,716982,MARCO POLO,Brown FL-6084 C3,women,eyewear,2,0,0,0,4990,869.16,1738.32,0,0,NA,NA,0,502.2
9506,29/9/2021,12035717,sk_ii_online,SK2 MEN FT ESSENCE 160ML,beauty,mens-grooming,1,0,0,0,5700,4794.39,4424.46,369.93,369.93,NA,NA,0,1087.03
9507,7/9/2021,14748400,KINDEE,โพรเทคทีฟสเปรย์ กันยุง บาล์ม,kids,baby-sets,1,0,0,0,295,220.56,220.56,0,0,NA,NA,0,91.5
9508,12/12/2021,877568,MLB,CAP NEW YORK YANKEES 3AHT7701N 50BGL LIGHT BEIGE,women,hat-hair-accessories,3,0,0,0,1990,1487.85,3987.44,476.11,476.11,NA,NA,0,1050.72
9509,6/6/2022,87747539,la_roche_posay_online,Effaclar Deep Cleansing Foaming Cream 125 mL,beauty,mens-grooming,4,0,0,2,550,383.18,766.36,104.62,0,NA,NA,0,270.74
9510,11/10/2021,99020934,BIOTHERM,FORCE SUPREME SERUM GEL F50,beauty,mens-grooming,3,0,0,0,2900,2303.74,6121.21,790.01,790.01,491.55,298.46,0,905.65
9511,30/10/2021,8132826,TANITA,InnerScan Scale BC-582,tion-campaign,flash-deal-4-jul-22,1,0,0,0,4900,1859.81,1859.81,0,0,NA,NA,0,109.2
9512,21/2/2022,75908423,SHISEIDO,Men Face Cleanser 125 mL,beauty,mens-grooming,2,0,0,0,990,832.71,1486.71,178.71,178.71,106.05,72.66,0,195.27
9513,13/12/2021,17062244,Lifree,Rehabili Pants White Size XL ,home,eldery-care,13,0,0,0,1647,1400.93,15222.17,2989.92,2989.92,1120.74,934.58,0,195.51
9514,12/11/2021,20319182,Coolpets,ปลอกคอสุนัข RAINBOW L,home,pet-supplies,1,0,0,0,195,92.52,92.52,0,0,NA,NA,0,27.45
9515,2/2/2022,922015,JABRA,Dark Gray - True Wireless Earbuds Elite 2,gadgets-tech,audio-hifi,1,0,0,0,2290,1579.44,1579.44,0,0,NA,NA,0,118.3
9516,2/3/2022,16994157,LAMY,Box Ink Cartridges T10 Blue,jewelry-watches,pens,3,0,0,0,100,93.46,271.03,9.35,9.35,NA,NA,0,69.16
9517,15/9/2021,MJT51189747,MUJI,Light-Weight Foldable Umbrella DEA34A0S Grey,women,umbrella,3,0,0,0,390,364.49,1093.47,0,0,NA,NA,0,NA
9518,30/1/2022,32847840,BOSE,Speaker SoundLink Mini II Special Edition Silver ,gadgets-tech,audio-hifi,1,0,0,0,6290,5878.5,4998.22,880.28,880.28,NA,NA,250,1.49
9519,12/1/2022,400448,RESTER,Champange Massage Pillow Butterfly E-282,sports,equipments,1,0,0,0,7900,1859.81,1859.81,0,0,NA,NA,0,238.8
9520,25/2/2022,70180701,TEFAL,High Speed Blender (2L) BL811 Perfect Mix+,tion-campaign,flash-deal-6-jul-22,2,0,0,1,5990,2794.39,2794.39,0,0,NA,NA,0,1269.03
9521,17/1/2022,32987508,GQ,GQ BLUE MASK BL F,women,personal-accessories,1,0,0,0,150,140.19,140.19,0,0,NA,NA,0,17.02
9522,22/11/2021,20997199,MINI MONO,ที่วางโทรศัพท์มือถือแท็บเล็ต,gadgets-tech,mobiles-tablets,1,0,0,0,60,56.07,56.07,0,0,NA,NA,0,33.42
9523,23/10/2021,726320,E-GIFT CARDS,"Congrats 1,000Baht",gift-with-purchase,other,1,0,0,0,1000,934.58,934.58,0,0,NA,NA,0,20
9524,28/5/2022,2203881,TANITA,Digital Kitchen Scale KD-321 Sliver,tion-campaign,flash-deal-6-jul-22,4,0,0,0,2100,1448.6,5794.4,0,0,NA,NA,0,1399.08
9525,20/3/2022,2596532,BIOTHERM,FORCE SUPREME CLEANSER T125ML,beauty,mens-grooming,1,0,0,0,1500,1261.68,1240.91,20.77,20.77,NA,NA,22.22,266.68
9526,30/9/2021,830714,ADIDAS,Blue Training Mat,sports,equipments,1,0,0,0,1990,1394.39,1394.39,0,0,NA,NA,0,141.74
9527,5/9/2021,75908423,SHISEIDO,Men Face Cleanser 125 mL,beauty,mens-grooming,2,0,0,0,990,832.71,1665.42,0,0,NA,NA,0,373.98
9528,27/4/2022,16814462,CERTAINTY,กางเกงอนามัย Day Pants ไซส์ L จำนวน 34 ชิ้น x 4 แพ็ค (ยกลัง),home,eldery-care,11,0,0,0,1799,1565.42,14572.43,2647.19,2647.19,NA,NA,0,1316.22
9529,1/6/2022,10158,MARCO POLO,Gold Marco Polo แว่นสายตา -EMD3061 C3,women,eyewear,1,0,0,0,4790,859.81,859.81,0,0,NA,NA,0,248.4
9530,9/11/2021,825747,ADIDAS,ADIDAS TRAINING AEROREADY Designed to Move 3-Stripes Padded Sports Crop Top Women,sports,apparels,3,0,0,0,900,252.34,735.12,21.9,21.9,NA,NA,22.5,97.2
9531,1/12/2021,700688,keychron,K4 V.2 Wireless Mechanical Keyboard Gateron (Hot-swappable) Brown Switch LG,gadgets-tech,computers,2,0,0,0,4390,4102.8,8205.6,0,0,NA,NA,0,526.8
9532,26/4/2022,84121486,marks___spencer_online,Scottish All Butter Choc Chunk Shortbread Rounds,home,groceries-2,1,0,0,0,159,126.31,126.31,0,0,NA,NA,0,45.66
